1928-29;1;Arenas de Guecho;ANDUIZA;5;5;5;0;450;0;0;0;0;0
1928-29;1;Arenas de Guecho;ARRIETA LL.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Arenas de Guecho;ARRIZABALA;3;3;3;0;270;0;0;0;0;0
1928-29;1;Arenas de Guecho;BARRENECHEA A;11;11;11;0;990;0;0;0;0;0
1928-29;1;Arenas de Guecho;CAREAGA A.;3;3;3;0;270;0;0;0;0;0
1928-29;1;Arenas de Guecho;F. SESUMAGA;1;1;1;0;90;0;0;0;0;0
1928-29;1;Arenas de Guecho;GURRUCHAGA;16;16;16;0;1440;0;0;0;8;0
1928-29;1;Arenas de Guecho;JAUREGUI L.;3;3;3;0;270;0;0;0;0;0
1928-29;1;Arenas de Guecho;LAÑA;2;2;2;0;180;0;0;0;0;0
1928-29;1;Arenas de Guecho;LLANTADA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Arenas de Guecho;MENCHACA;7;7;7;0;630;0;0;0;3;0
1928-29;1;Arenas de Guecho;MUGURUZA;5;5;5;0;450;0;0;0;0;0
1928-29;1;Arenas de Guecho;POLI G.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Arenas de Guecho;REJON L.;15;15;15;0;1350;0;0;0;0;0
1928-29;1;Arenas de Guecho;RIVERO U.;5;5;5;0;450;0;0;0;0;0
1928-29;1;Arenas de Guecho;SARO;14;14;14;0;1260;0;0;0;3;0
1928-29;1;Arenas de Guecho;SUAREZ, M.;11;11;11;0;990;0;0;0;4;0
1928-29;1;Arenas de Guecho;URIBARRI;1;1;1;0;90;0;0;0;0;0
1928-29;1;Arenas de Guecho;URRESTI;18;18;18;0;1620;0;0;0;1;0
1928-29;1;Arenas de Guecho;VALLANA;1;1;1;0;90;0;0;0;0;0
1928-29;1;Arenas de Guecho;YERMO;15;15;15;0;1350;0;0;0;11;0
1928-29;1;Arenas de Guecho;ZARRAONAINDIA;14;14;14;0;1260;0;0;0;0;0
1928-29;1;At. de Madrid;A. OLASO;12;12;12;0;1080;0;0;0;0;0
1928-29;1;At. de Madrid;ARETA A.;7;7;7;0;630;0;0;0;3;0
1928-29;1;At. de Madrid;ARTEAGA;18;18;18;0;1620;0;0;0;0;0
1928-29;1;At. de Madrid;CELA;1;1;1;0;90;0;0;0;0;0
1928-29;1;At. de Madrid;CONDE C.;2;2;2;0;180;0;0;0;0;0
1928-29;1;At. de Madrid;COSME;17;17;17;0;1530;0;0;0;15;0
1928-29;1;At. de Madrid;DE MIGUEL, A.;2;2;2;0;180;0;0;0;1;0
1928-29;1;At. de Madrid;GONZALEZ, F.;1;1;1;0;90;0;0;0;0;0
1928-29;1;At. de Madrid;HUCHA;5;5;5;0;450;0;0;0;0;0
1928-29;1;At. de Madrid;ILLERA;3;2;3;0;257;1;0;0;2;0
1928-29;1;At. de Madrid;L. OLASO;14;14;14;0;1260;0;0;0;2;0
1928-29;1;At. de Madrid;LAFUENTE C.;5;5;5;0;450;0;0;0;0;0
1928-29;1;At. de Madrid;LECUBE;12;12;12;0;1080;0;0;0;1;0
1928-29;1;At. de Madrid;MARIN;18;18;18;0;1620;0;0;0;12;0
1928-29;1;At. de Madrid;MAZARRASA;4;4;4;0;360;0;0;0;1;0
1928-29;1;At. de Madrid;MERTINEZ, C.;4;4;4;0;360;0;0;0;0;0
1928-29;1;At. de Madrid;MESEGUER, J.;9;9;9;0;810;0;0;0;0;0
1928-29;1;At. de Madrid;MORIONES;18;18;18;0;1620;0;0;0;0;0
1928-29;1;At. de Madrid;ORDOÑEZ;17;17;17;0;1530;0;0;0;1;0
1928-29;1;At. de Madrid;PALACIOS G.;2;2;2;0;180;0;0;0;1;0
1928-29;1;At. de Madrid;SANTOS, V.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;At. de Madrid;URCELAY;1;1;1;0;90;0;0;0;0;0
1928-29;1;At. de Madrid;VAZQUEZ, J.;5;5;5;0;450;0;0;0;2;0
1928-29;1;At. de Madrid;ZABALA ?;2;2;2;0;180;0;0;0;1;0
1928-29;1;At. de Madrid;ZULUETA;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Sociedad;AMADEO L.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Real Sociedad;BELAUSTE;2;2;2;0;180;0;0;0;2;0
1928-29;1;Real Sociedad;CAUCAL;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Sociedad;CHOLIN;16;16;16;0;1440;0;0;0;8;0
1928-29;1;Real Sociedad;GALDOS, T.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Real Sociedad;ILUNDAIN;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Real Sociedad;IZAGUIRRE G.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Real Sociedad;KIRIKI;18;18;18;0;1620;0;0;0;9;0
1928-29;1;Real Sociedad;LABARTA;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Sociedad;MARCULETA;18;17;18;0;1598;0;0;1;2;0
1928-29;1;Real Sociedad;MARISCAL B.;17;17;17;0;1530;0;0;0;3;0
1928-29;1;Real Sociedad;P. BIENZOBAS;18;18;18;0;1620;0;0;0;17;0
1928-29;1;Real Sociedad;TRINO;17;17;17;0;1530;0;0;0;1;0
1928-29;1;Real Sociedad;YURRITA;18;18;18;0;1620;0;0;0;3;0
1928-29;1;Athletic Club;AYARZA A.;3;3;3;0;270;0;0;0;1;0
1928-29;1;Athletic Club;BERGARECHE M.;1;1;1;0;90;0;0;0;1;0
1928-29;1;Athletic Club;BLASCO S.;11;11;11;0;990;0;0;0;0;0
1928-29;1;Athletic Club;CALERO;5;5;5;0;450;0;0;0;3;0
1928-29;1;Athletic Club;CAREAGA U.;1;1;1;0;90;0;0;0;0;0
1928-29;1;Athletic Club;CARMELO G.U.;15;15;15;0;1350;0;0;0;6;0
1928-29;1;Athletic Club;CASTAÑOS B.;2;2;2;0;180;0;0;0;0;0
1928-29;1;Athletic Club;CASTELLANOS L;2;2;2;0;180;0;0;0;0;0
1928-29;1;Athletic Club;CHIRRI II;8;8;8;0;720;0;0;0;4;0
1928-29;1;Athletic Club;GARIZURRIETA;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Athletic Club;GRACIANO;7;7;7;0;630;0;0;0;1;0
1928-29;1;Athletic Club;HIERRO V.;3;2;3;0;263;1;0;0;0;0
1928-29;1;Athletic Club;IZPIZUA;7;7;7;0;630;0;0;0;0;0
1928-29;1;Athletic Club;JUANIN B.;13;13;13;0;1170;0;0;0;1;0
1928-29;1;Athletic Club;JUANITO E.;5;5;5;0;450;0;0;0;0;0
1928-29;1;Athletic Club;LAFUENTE;14;12;14;0;1220;2;0;0;12;3
1928-29;1;Athletic Club;LARRACOECHEA;13;13;13;0;1170;0;0;0;1;0
1928-29;1;Athletic Club;LEGARRETA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Athletic Club;MANDALUNIZ;9;9;9;0;810;0;0;0;3;0
1928-29;1;Athletic Club;MUGUERZA;7;7;7;0;630;0;0;0;0;0
1928-29;1;Athletic Club;OCHANDIANO;5;5;5;0;450;0;0;0;0;0
1928-29;1;Athletic Club;ROBERTO E.A.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Athletic Club;VICT. UNAMUNO;17;17;17;0;1530;0;0;0;9;0
1928-29;1;Real Racing Club;ACEBO;4;4;4;0;360;0;0;0;3;0
1928-29;1;Real Racing Club;AMOS;17;17;17;0;1530;0;0;0;2;0
1928-29;1;Real Racing Club;BARAGAÑO;18;18;18;0;1620;0;0;0;1;1
1928-29;1;Real Racing Club;CLADERA;3;3;3;0;270;0;0;0;2;0
1928-29;1;Real Racing Club;GACITUAGA;12;12;12;0;1080;0;0;0;0;0
1928-29;1;Real Racing Club;HERNANDEZ G.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Racing Club;JAVIER B.;2;2;2;0;180;0;0;0;0;0
1928-29;1;Real Racing Club;LARRINAGA;16;16;16;0;1440;0;0;0;6;1
1928-29;1;Real Racing Club;LARRINOA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Racing Club;LOREDO;16;16;16;0;1440;0;0;0;4;0
1928-29;1;Real Racing Club;OSCAR R.;12;12;12;0;1080;0;0;0;7;1
1928-29;1;Real Racing Club;PICO;2;2;2;0;180;0;0;0;0;0
1928-29;1;Real Racing Club;RABA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Racing Club;SANTI Z.;13;13;13;0;1170;0;0;0;0;0
1928-29;1;Real Racing Club;SANTIUSTE;17;17;17;0;1530;0;0;0;0;0
1928-29;1;Real Racing Club;SOLLA;4;4;4;0;360;0;0;0;0;0
1928-29;1;Real Racing Club;TORON;11;11;11;0;990;0;0;0;0;0
1928-29;1;Real Racing Club;VERDIALES;3;3;3;0;270;0;0;0;0;0
1928-29;1;F.C. Barcelona;ARNAU P.;1;1;1;0;90;0;0;0;0;0
1928-29;1;F.C. Barcelona;AROCHA;7;7;7;0;630;0;0;0;4;0
1928-29;1;F.C. Barcelona;BOSCH G.;3;3;3;0;270;0;0;0;0;0
1928-29;1;F.C. Barcelona;BUSSOT;2;2;2;0;180;0;0;0;0;0
1928-29;1;F.C. Barcelona;CAMPADABAL, R;4;4;4;0;360;0;0;0;1;0
1928-29;1;F.C. Barcelona;CASTILLO G.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;F.C. Barcelona;GARCIA G.;14;14;14;0;1260;0;0;0;1;0
1928-29;1;F.C. Barcelona;GUZMAN;11;11;11;0;990;0;0;0;0;0
1928-29;1;F.C. Barcelona;MARTI B.;10;9;10;0;888;1;0;0;0;0
1928-29;1;F.C. Barcelona;OBIOLS;8;8;8;0;720;0;0;0;0;0
1928-29;1;F.C. Barcelona;PARERA;18;18;18;0;1620;0;0;0;11;0
1928-29;1;F.C. Barcelona;PARERA II;1;1;1;0;90;0;0;0;0;0
1928-29;1;F.C. Barcelona;PEDROL;3;3;3;0;270;0;0;0;0;0
1928-29;1;F.C. Barcelona;PIERA;13;13;13;0;1170;0;0;0;0;0
1928-29;1;F.C. Barcelona;PLATKO;9;9;9;0;810;0;0;0;0;0
1928-29;1;F.C. Barcelona;RAMON P.;5;4;5;0;442;1;0;0;0;0
1928-29;1;F.C. Barcelona;SAGI;4;4;4;0;360;0;0;0;0;1
1928-29;1;F.C. Barcelona;SAMITIER;13;13;13;0;1170;0;0;0;7;0
1928-29;1;F.C. Barcelona;SASTRE P.;14;14;14;0;1260;0;0;0;10;0
1928-29;1;F.C. Barcelona;SAURA V.;18;17;18;0;1611;1;0;0;0;0
1928-29;1;F.C. Barcelona;URIACH;4;4;4;0;360;0;0;0;0;0
1928-29;1;F.C. Barcelona;VIDAL, M.;5;5;5;0;450;0;0;0;0;0
1928-29;1;F.C. Barcelona;WALTER B.;13;13;13;0;1170;0;0;0;3;2
1928-29;1;R.C.D. Espanyol;ALTES;3;3;3;0;270;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;BOSCH E.;5;4;5;0;441;0;0;1;0;0
1928-29;1;R.C.D. Espanyol;BROTO;8;8;8;0;720;0;0;0;3;0
1928-29;1;R.C.D. Espanyol;DURAN R.;2;2;2;0;180;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;GALLART S.;10;10;10;0;900;0;0;0;4;0
1928-29;1;R.C.D. Espanyol;GONZALEZ M.;12;11;12;0;1061;1;0;0;0;0
1928-29;1;R.C.D. Espanyol;JUVE;12;12;12;0;1080;0;0;0;2;0
1928-29;1;R.C.D. Espanyol;KAISER;8;8;8;0;720;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;ORAMAS N.;8;8;8;0;720;0;0;0;8;0
1928-29;1;R.C.D. Espanyol;PADRON M.;14;14;14;0;1260;0;0;0;3;0
1928-29;1;R.C.D. Espanyol;PASCUAL M.;1;1;1;0;90;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;PRAT;6;6;6;0;540;0;0;0;1;0
1928-29;1;R.C.D. Espanyol;R. ZAMORA;15;15;15;0;1350;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;ROURE;1;1;1;0;90;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;SAPRISSA;13;13;13;0;1170;0;0;0;0;1
1928-29;1;R.C.D. Espanyol;SOLA C.;3;2;3;0;236;0;0;1;0;0
1928-29;1;R.C.D. Espanyol;SOLE JUNOY;11;11;11;0;990;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;TENA I;16;16;16;0;1440;0;0;0;2;0
1928-29;1;R.C.D. Espanyol;TENA II;12;11;12;0;1055;1;0;0;5;0
1928-29;1;R.C.D. Espanyol;TOMAS, R.;2;2;2;0;180;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;TRABAL;16;16;16;0;1440;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;VANTOLRA;15;15;15;0;1350;0;0;0;4;0
1928-29;1;R.C.D. Espanyol;VIRGILI;5;5;5;0;450;0;0;0;0;0
1928-29;1;Real Unión Club;ALFARO R.;5;5;5;0;450;0;0;0;2;0
1928-29;1;Real Unión Club;ALTUNA;15;15;15;0;1350;0;0;0;0;0
1928-29;1;Real Unión Club;ALZA;13;13;13;0;1170;0;0;0;2;1
1928-29;1;Real Unión Club;BERGES;14;14;14;0;1260;0;0;0;0;2
1928-29;1;Real Unión Club;CARRASCO O.;1;1;1;0;90;0;0;0;1;0
1928-29;1;Real Unión Club;ECHEVESTE G.;8;8;8;0;720;0;0;0;3;0
1928-29;1;Real Unión Club;EMERY A.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Real Unión Club;GAMBORENA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Unión Club;GARMENDIA;17;17;17;0;1530;0;0;0;8;0
1928-29;1;Real Unión Club;L. REGUEIRO;17;17;17;0;1530;0;0;0;11;0
1928-29;1;Real Unión Club;MANCISIDOR;13;12;13;0;1163;0;0;1;0;0
1928-29;1;Real Unión Club;MAYA;11;11;11;0;990;0;0;0;0;0
1928-29;1;Real Unión Club;P. REGUEIRO;9;9;9;0;810;0;0;0;0;0
1928-29;1;Real Unión Club;RENE PETIT;12;12;12;0;1080;0;0;0;2;0
1928-29;1;Real Unión Club;TELL;4;4;4;0;360;0;0;0;0;0
1928-29;1;Real Unión Club;URTIZBEREA;12;12;12;0;1080;0;0;0;11;0
1928-29;1;Real Unión Club;VILLAVERDE, A;13;13;13;0;1170;0;0;0;0;0
1928-29;1;Real Madrid C.F.;BLASCO;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Madrid C.F.;CABO;9;9;9;0;810;0;0;0;0;0
1928-29;1;Real Madrid C.F.;CAÑAVERA;4;4;4;0;360;0;0;0;1;0
1928-29;1;Real Madrid C.F.;DEL CAMPO L.;11;11;11;0;990;0;0;0;2;0
1928-29;1;Real Madrid C.F.;ESPARZA E.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Madrid C.F.;J. M. PEÑA;18;18;18;0;1620;0;0;0;2;0
1928-29;1;Real Madrid C.F.;LAZCANO;17;17;17;0;1530;0;0;0;11;0
1928-29;1;Real Madrid C.F.;LOPE PEÑA;7;6;7;0;618;1;0;0;0;0
1928-29;1;Real Madrid C.F.;LOPEZ, F.;8;8;8;0;720;0;0;0;1;0
1928-29;1;Real Madrid C.F.;LOZANO G.;8;8;8;0;720;0;0;0;2;0
1928-29;1;Real Madrid C.F.;MONJARDIN;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Madrid C.F.;MORERA L.;8;8;8;0;720;0;0;0;5;0
1928-29;1;Real Madrid C.F.;PRATS;17;17;17;0;1530;0;0;0;0;0
1928-29;1;Real Madrid C.F.;QUESADA;18;18;18;0;1620;0;0;0;1;1
1928-29;1;Real Madrid C.F.;RUBIO M.;17;17;17;0;1530;0;0;0;11;0
1928-29;1;Real Madrid C.F.;TRIANA;12;12;12;0;1080;0;0;0;4;0
1928-29;1;Real Madrid C.F.;URIBE, L.;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Madrid C.F.;URQUIZU;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Madrid C.F.;VIDAL, R.;9;9;9;0;810;0;0;0;0;0
1928-29;1;C.D. Europa;ALCAZAR A.;6;5;6;0;505;1;0;0;3;0
1928-29;1;C.D. Europa;ALCORIZA;18;18;18;0;1620;0;0;0;1;0
1928-29;1;C.D. Europa;ALTES, C.;9;8;9;0;796;1;0;0;0;0
1928-29;1;C.D. Europa;BESTIT;18;17;18;0;1589;0;0;1;10;1
1928-29;1;C.D. Europa;BESTIT II;3;3;3;0;270;0;0;0;0;0
1928-29;1;C.D. Europa;BOSCH, M.;1;1;1;0;90;0;0;0;0;0
1928-29;1;C.D. Europa;CIORDIA;10;10;10;0;900;0;0;0;5;0
1928-29;1;C.D. Europa;COLLS;7;7;7;0;630;0;0;0;2;0
1928-29;1;C.D. Europa;CORTES ?;2;2;2;0;180;0;0;0;1;0
1928-29;1;C.D. Europa;CROS;16;15;16;0;1417;0;0;1;11;1
1928-29;1;C.D. Europa;CRUZ;3;3;3;0;270;0;0;0;0;0
1928-29;1;C.D. Europa;FLORENZA;9;9;9;0;810;0;0;0;0;0
1928-29;1;C.D. Europa;GAMIZ V.;17;17;17;0;1530;0;0;0;1;0
1928-29;1;C.D. Europa;LAYOLA;12;12;12;0;1080;0;0;0;0;0
1928-29;1;C.D. Europa;MAURICIO S.;17;17;17;0;1530;0;0;0;3;0
1928-29;1;C.D. Europa;PELLICER P.;11;11;11;0;990;0;0;0;4;0
1928-29;1;C.D. Europa;RAMONZUELO;6;6;6;0;540;0;0;0;3;0
1928-29;1;C.D. Europa;SOLIGO;12;12;12;0;1080;0;0;0;0;0
1928-29;1;C.D. Europa;USUNAGA;4;4;4;0;360;0;0;0;0;0
1928-29;1;C.D. Europa;VIGUERAS;9;9;9;0;810;0;0;0;0;0
1928-29;1;C.D. Europa;XIFREU;8;8;8;0;720;0;0;0;1;0
1929-30;1;Athletic Club;BATA;7;7;7;0;630;0;0;0;1;0
1929-30;1;Athletic Club;BLASCO S.;15;14;15;0;1305;1;0;0;0;0
1929-30;1;Athletic Club;CAREAGA U.;15;15;15;0;1350;0;0;0;0;0
